,merge_id,coverage total,road_distance_miles,Date,month,mountains,town_distance_miles,max_temp,min_temp,Reporting_year,border_distance_miles,Longitude,Latitude,geometry,OBJECTID,CORNO,total_diss,Shape_Leng,Shape_Le_1,Shape_Area,NUMPOINTS,index_right,SEC_NAME
0,00-00097,7,1.751220649157323,2000-01-10,1.0,0.0,4.586540987601531,20.66428565979004,5.521410465240479,2000.0,0.010159487508754,-114.799807,32.589668,POINT (-114.799807 32.589668),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
435,03-01792,7,3.939793143781941,2003-10-22,10.0,0.0,4.876426459750813,39.05428314208984,21.44378471374512,2003.0,12.88749962184631,-114.4567,32.58513,POINT (-114.4567 32.58513),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
508,04-00855,7,1.20914041525908,2004-05-19,5.0,0.0,4.476815915052197,34.88954162597656,23.699922561645508,2004.0,10.463334955957928,-114.540194,32.722793,POINT (-114.540194 32.722793),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
629,05-00238,7,0.0015262789240745,2005-02-11,2.0,0.0,0.423100378237835,15.418779373168944,11.848719596862791,2005.0,2.2161918357425177,-114.700747,32.494642,POINT (-114.700747 32.494642),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
789,05-01699,7,0.045264615184572,2005-08-30,8.0,0.0,1.8523372790572583,44.47021865844727,27.128097534179688,2005.0,8.260467141257644,-114.580835,32.69461,POINT (-114.580835 32.69461),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
1173,07-01897,6,0.0007679345132513,2007-10-07,10.0,0.0,0.0,29.11665725708008,13.058867454528809,2007.0,1.7888305628507797,-114.76966,32.50882,POINT (-114.76966 32.50882),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
2564,16-01433,6,3.986203566153729,2016-06-04,6.0,0.0,12.030045833882,46.82785034179688,25.690828323364254,2016.0,3.868545247352901,-114.42545,32.43673,POINT (-114.42545 32.43673),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
2571,16-01502,7,0.6168844055650468,2016-06-09,6.0,0.0,3.624340677782767,39.66602325439453,23.965330123901367,2016.0,0.0723517099187307,-114.748075,32.661761,POINT (-114.748075 32.661761),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3551,98-UBC12,6,0.0137476431931927,1998-09-09,9.0,0.0,0.0,40.113529205322266,28.27133560180664,1998.0,0.5077908262871543,-114.786287,32.493984,POINT (-114.786287 32.493984),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3555,99-UBC01,7,0.0081307579837028,1999-01-04,1.0,0.0,0.0,22.352901458740234,7.020761013031006,1999.0,3.2581173567496378,-114.648205,32.494828,POINT (-114.648205 32.494828),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3601,MC04-2292,4,2.3798363422895763,2004-06-30,6.0,0.0,16.615756257705726,36.38996887207031,24.11542510986328,2004.0,2.0778141371877017,-114.353833,32.387333,POINT (-114.353833 32.387333),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3615,MC05-4073,4,0.7551091949124936,2005-09-19,9.0,0.0,5.671130222678732,38.109371185302734,22.09040260314941,2005.0,0.3057984632640226,-114.803303,32.618301,POINT (-114.803303 32.618301),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3618,MC05-4076,4,0.7447739183423395,2005-10-22,10.0,0.0,5.674808995973689,31.63387107849121,17.924163818359375,2005.0,0.2998997135895849,-114.803303,32.618501,POINT (-114.803303 32.618501),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3780,2006-167,7,0.1079576235697153,2006-05-13,5.0,0.0,1.6007520490704157,39.39101028442383,22.06789207458496,2006.0,0.6699312233834236,-114.709835,32.723889,POINT (-114.709835 32.723889),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3782,2006-190,7,0.8798294530473176,2006-05-23,5.0,0.0,4.14115915099327,33.41566467285156,17.669326782226562,2006.0,0.38391465072805,-114.7595,32.639167,POINT (-114.7595 32.639167),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3783,2006-208,7,0.3833475876910067,2006-06-22,6.0,0.0,4.707942457482902,42.3213119506836,25.68875312805176,2006.0,7.642758111303904,-114.568833,32.538333,POINT (-114.568833 32.538333),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3785,2006-210,7,0.2990850367798336,2006-06-23,6.0,0.0,3.9255803580780926,43.53965759277344,28.584692001342773,2006.0,1.1650424631606966,-114.775333,32.608667,POINT (-114.775333 32.608667),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3786,2006-241,7,0.2469186204619365,2006-07-18,7.0,0.0,1.0308953094804163,43.6987419128418,27.414775848388672,2006.0,0.0952513606250894,-114.728709,32.69869,POINT (-114.728709 32.69869),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3787,2006-243,6,0.045069726902974,2006-07-20,7.0,0.0,0.0,44.82635498046875,30.31326675415039,2006.0,0.058224637817483,-114.783517,32.486312,POINT (-114.783517 32.486312),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3788,2006-249,7,1.1194249390867756,2006-07-26,7.0,0.0,5.093894752802835,38.90777969360352,30.82866096496582,2006.0,10.9722459826463,-114.532451,32.735613,POINT (-114.532451 32.735613),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3801,2006-291,7,3.030205518394144,2006-08-26,8.0,0.0,6.144635537109275,41.23418426513672,27.819297790527344,2006.0,2.921053243168953,-114.526,32.452667,POINT (-114.526 32.452667),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3802,2006-332,7,1.743994019511159,2006-10-22,10.0,0.0,5.987369205275457,33.20218276977539,18.56292152404785,2006.0,5.938574140035095,-114.528767,32.499967,POINT (-114.528767 32.499967),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3811,2007-307,7,1.7308061469078428,2007-10-01,10.0,0.0,2.7092068068800024,32.935882568359375,24.45295143127441,2007.0,1.6178066517998535,-114.58475,32.4504,POINT (-114.58475 32.4504),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3812,2007-423,4,6.912608422145814,2007-11-30,11.0,0.0,14.854265472377088,17.85342025756836,13.709920883178713,2007.0,6.607629310825403,-114.337,32.452,POINT (-114.337 32.452),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3815,2008-441,6,8.31049406143795,2008-10-21,10.0,0.0,11.07327103163254,35.31365966796875,16.420793533325195,2008.0,10.606738262791843,-114.332167,32.51215,POINT (-114.332167 32.51215),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3816,2008-573,6,1.2172237367804744,2008-07-17,7.0,0.0,4.382563198225752,43.85047912597656,29.54320526123047,2008.0,18.595292587588528,-114.400667,32.720667,POINT (-114.400667 32.720667),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3818,2010-496,7,0.8335070928327012,2010-07-17,7.0,0.0,3.614716502085783,44.58124923706055,30.27015495300293,2010.0,9.67490986056876,-114.553667,32.717167,POINT (-114.553667 32.717167),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3823,2011-747,0,3.8391297917166223,2011-11-03,11.0,6.0,23.274674751254867,25.202224731445312,11.649084091186523,2011.0,3.717024094646915,-114.106833,32.337,POINT (-114.106833 32.337),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3825,2011-826,4,9.3313614171759,2011-11-30,11.0,0.0,12.07991165532683,24.347524642944336,9.306930541992188,2011.0,9.759189816876628,-114.327861,32.497778,POINT (-114.327861 32.497778),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3827,2012-028,2,8.843104997741213,2012-01-11,1.0,6.0,15.970236761684175,21.09698867797852,7.379205226898193,2012.0,8.73017556356548,-114.235108,32.453614,POINT (-114.235108 32.453614),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3828,2012-542,1,3.8658301115367566,2012-07-11,7.0,6.0,22.901143305804563,42.08552551269531,32.726707458496094,2012.0,3.749907476697743,-114.119833,32.3415,POINT (-114.119833 32.3415),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3829,2012-599,7,0.0884714027875528,2012-01-11,1.0,0.0,2.5376999285813384,21.82671356201172,6.322446346282959,2012.0,16.256985576124404,-114.4415,32.701972,POINT (-114.4415 32.701972),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3831,2013-018,4,5.358370852383251,2013-01-05,1.0,6.0,21.316875233066305,17.832515716552734,0.6027069091796875,2013.0,5.242710190312613,-114.119867,32.364533,POINT (-114.119867 32.364533),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3832,2013-363,6,5.091091250875855,2013-04-25,4.0,0.0,7.4947901162913935,30.99281883239746,16.739946365356445,2013.0,12.363674614376077,-114.377722,32.553083,POINT (-114.377722 32.553083),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3835,2013-568,7,0.37862608015525,2013-07-26,7.0,0.0,0.6584673534898817,41.468238830566406,30.33369445800781,2013.0,0.0502328516872061,-114.722833,32.71175,POINT (-114.722833 32.71175),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3839,2014-709,5,7.4330280935847775,2014-09-09,9.0,0.0,10.174935034285175,34.72596740722656,26.594388961791992,2014.0,11.180042306765635,-114.3401,32.5234,POINT (-114.3401 32.5234),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3840,2014-844,7,0.0022645101954756,2014-11-04,11.0,0.0,1.768976681353753,26.28301048278809,14.435996055603027,2014.0,5.886235373359672,-114.650034,32.643794,POINT (-114.650034 32.643794),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3844,2015-863,7,4.378788180590305,2015-11-19,11.0,0.0,6.512297386556664,27.04526901245117,12.201058387756348,2015.0,12.346035875967384,-114.412616,32.563413,POINT (-114.412616 32.563413),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3850,2018-933,6,0.1221271787443348,2018-09-23,9.0,0.0,11.511478562827158,41.41405487060547,27.137866973876957,2018.0,0.0044825860392121,-114.4458,32.3834,POINT (-114.4458 32.3834),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3855,2019-573,6,3.252071635672551,2019-06-19,6.0,0.0,12.057032628242697,38.04990768432617,26.466014862060547,2019.0,3.13444202111356,-114.42564,32.42548,POINT (-114.42564 32.42548),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3860,2019-835,7,0.0007188960099346,2019-08-28,8.0,0.0,3.657158440334612,43.74919128417969,28.4151554107666,2019.0,1.561475663325275,-114.76987,32.581824,POINT (-114.76987 32.581824),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3861,2019-834,7,0.0007188960099346,2019-08-27,8.0,0.0,3.657158440334612,43.83951187133789,29.71459007263184,2019.0,1.561475663325275,-114.76987,32.581824,POINT (-114.76987 32.581824),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3862,2019-901,7,0.6252500077796362,2019-09-16,9.0,0.0,2.894705007607242,40.74261474609375,26.8078556060791,2019.0,20.2155802066429,-114.3644,32.67,POINT (-114.3644 32.67),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3872,2020-981,7,0.1336801218733061,2020-07-20,7.0,0.0,0.4933021805955568,43.70650100708008,28.966943740844727,2020.0,3.653099255863183,-114.622583,32.493171,POINT (-114.622583 32.493171),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3873,2020-1058,4,0.1208926958027497,2020-08-01,8.0,0.0,0.0,42.44923400878906,31.47172164916992,2020.0,0.0615020216045265,-114.80891,32.49364,POINT (-114.80891 32.49364),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3876,2020-1271,7,0.633059841680557,2020-09-10,9.0,0.0,3.583738548327151,34.32701110839844,20.099773406982425,2020.0,16.698969000246944,-114.37219,32.61819,POINT (-114.37219 32.61819),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3878,2020-1624,1,3.6025952727062847,2020-12-04,12.0,6.0,25.875296161393564,21.20538330078125,4.845709800720215,2020.0,2.435353200303373,-114.06432,32.30415,POINT (-114.06432 32.30415),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3879,2020-1652,0,9.849609159581872,2020-12-08,12.0,6.0,12.784377254405028,24.83989715576172,12.682538986206056,2020.0,12.079816552442749,-114.253354,32.510819,POINT (-114.253354 32.510819),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3881,2021-429,7,0.0433640238041025,2021-03-07,3.0,0.0,1.258331104975229,28.08102798461914,10.648430824279783,2021.0,5.495685453621775,-114.625413,32.722175,POINT (-114.625413 32.722175),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3884,2021-722,5,4.368067684847815,2021-05-21,5.0,0.0,6.9104629052189575,27.369304656982425,16.902223587036133,2021.0,13.173637775048524,-114.371465,32.563659,POINT (-114.371465 32.563659),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3885,2021-728,7,0.198699449176517,2021-05-21,5.0,0.0,0.3209215867984172,28.123170852661133,16.052461624145508,2021.0,3.335371811385068,-114.662526,32.722274,POINT (-114.662526 32.722274),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3886,2021-771,4,8.192869986170663,2021-06-01,6.0,0.0,14.177129674384808,38.36460876464844,24.47918510437012,2021.0,8.01302766273203,-114.31861,32.46805,POINT (-114.31861 32.46805),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3887,2021-782,7,3.8642873703358434,2021-06-01,6.0,0.0,7.13582184827148,39.349246978759766,21.85841941833496,2021.0,3.750019652467717,-114.509022,32.460283,POINT (-114.509022 32.460283),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3888,2021-817,7,5.048202202858913,2021-06-13,6.0,0.0,6.756548930221517,44.405033111572266,23.410701751708984,2021.0,10.695390457711222,-114.469,32.5551,POINT (-114.469 32.5551),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3889,2021-853,3,2.371684100920968,2021-06-22,6.0,0.0,22.927131874874448,40.66794967651367,29.99617958068848,2021.0,2.257723085100727,-114.2017,32.3436,POINT (-114.2017 32.3436),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3894,2021-897,7,0.345804188314001,2021-07-03,7.0,0.0,4.127421566753547,41.43381118774414,26.07214736938477,2021.0,4.840978253249381,-114.560416,32.492653,POINT (-114.560416 32.492653),12,12,1,313920.0006,292390.353588,1973604097.24,43,8,Yuma
3851,2018-878,7,4.5317262957798485,2019-09-07,9.0,0.0,39.65855310027116,42.074066162109375,33.3256721496582,2019.0,46.51599220959202,-113.3636,32.76787,POINT (-113.3636 32.76787),10,10,1,602819.9972,593147.875804,3725378364.08,372,8,Yuma
3853,2019-334,7,0.6736965334964843,2019-03-24,3.0,0.0,43.94692301065954,26.61932182312012,13.47754955291748,2019.0,48.90572043531229,-113.408133,32.818717,POINT (-113.408133 32.818717),10,10,1,602819.9972,593147.875804,3725378364.08,372,8,Yuma
3877,2020-1442,7,2.0879882034664723,2020-10-29,10.0,0.0,39.26383495466978,28.91272735595703,12.324042320251465,2020.0,45.09688390958912,-113.486083,32.784083,POINT (-113.486083 32.784083),10,10,1,602819.9972,593147.875804,3725378364.08,372,8,Yuma
149,01-03013,1,24.54526848310685,2001-05-23,5.0,0.0,28.204349148763686,42.16971969604492,27.534761428833008,2001.0,22.043615039657904,-113.346825,32.384075,POINT (-113.346825 32.384075),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
150,01-03014,0,25.19273810854244,2001-05-23,5.0,0.0,28.505984226056285,42.16971969604492,27.534761428833008,2001.0,22.66645159164236,-113.351618,32.395213,POINT (-113.351618 32.395213),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
746,05-01324,7,0.0097978156451366,2005-07-17,7.0,0.0,2.496615927926725,47.36993408203125,31.654268264770508,2005.0,22.46600478787891,-114.141851,32.636877,POINT (-114.141851 32.636877),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
788,05-01698,0,11.732852303949898,2005-08-15,8.0,0.0,38.08140979535029,36.52836227416992,26.363189697265625,2005.0,7.751446207662743,-113.697645,32.272742,POINT (-113.697645 32.272742),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3146,20-2138,1,25.4206825369456,2020-07-08,7.0,0.0,31.97625013201378,41.69990158081055,31.403169631958008,2020.0,22.443660670566807,-113.41009,32.41009,POINT (-113.41009 32.41009),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3459,90-UBC07,6,0.0193126340967332,1990-07-07,7.0,0.0,0.3063974053069894,39.91044998168945,29.910133361816406,1990.0,24.88365455405867,-114.141878,32.674165,POINT (-114.141878 32.674165),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3539,97-UBC22,6,10.544571857900676,1997-12-14,12.0,0.0,35.36241701519143,20.535385131835938,6.227276802062988,1997.0,33.843199764393724,-113.542933,32.627805,POINT (-113.542933 32.627805),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3779,2006-156,7,5.425587341380753,2006-05-22,5.0,0.0,13.051475410839767,28.21443748474121,18.9024600982666,2006.0,24.167955820909995,-113.939833,32.601167,POINT (-113.939833 32.601167),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3789,2006-253,3,16.524369509502716,2006-07-30,7.0,0.0,35.71745386159881,37.536869049072266,28.741573333740234,2006.0,26.93777998136928,-113.559833,32.526333,POINT (-113.559833 32.526333),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3790,2006-254,3,16.67090908642504,2006-07-30,7.0,0.0,35.763693173973174,37.536869049072266,28.741573333740234,2006.0,26.786832869058117,-113.559833,32.524,POINT (-113.559833 32.524),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3791,2006-266,7,0.0014990475281157,2006-08-06,8.0,0.0,14.441863151689695,41.16644287109375,26.803266525268555,2006.0,22.676127550776933,-114.373319,32.86889,POINT (-114.373319 32.86889),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3792,2006-267,7,0.0014990475281157,2006-08-06,8.0,0.0,14.441863151689695,41.16644287109375,26.803266525268555,2006.0,22.676127550776933,-114.373319,32.86889,POINT (-114.373319 32.86889),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3793,2006-268,7,0.0014990475281157,2006-08-06,8.0,0.0,14.441863151689695,41.16644287109375,26.803266525268555,2006.0,22.676127550776933,-114.373319,32.86889,POINT (-114.373319 32.86889),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3794,2006-269,7,0.0014990475281157,2006-08-06,8.0,0.0,14.441863151689695,41.16644287109375,26.803266525268555,2006.0,22.676127550776933,-114.373319,32.86889,POINT (-114.373319 32.86889),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3795,2006-270 (two deaths),7,0.0014990475281157,2006-08-06,8.0,0.0,14.441863151689695,41.16644287109375,26.803266525268555,2006.0,22.676127550776933,-114.373319,32.86889,POINT (-114.373319 32.86889),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3796,2006-271,7,0.0014990475281157,2006-08-06,8.0,0.0,14.441863151689695,41.16644287109375,26.803266525268555,2006.0,22.676127550776933,-114.373319,32.86889,POINT (-114.373319 32.86889),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3797,2006-272,7,0.0014990475281157,2006-08-06,8.0,0.0,14.441863151689695,41.16644287109375,26.803266525268555,2006.0,22.676127550776933,-114.373319,32.86889,POINT (-114.373319 32.86889),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3798,2006-273,7,0.0014990475281157,2006-08-06,8.0,0.0,14.441863151689695,41.16644287109375,26.803266525268555,2006.0,22.676127550776933,-114.373319,32.86889,POINT (-114.373319 32.86889),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3799,2006-274,7,0.0014990475281157,2006-08-06,8.0,0.0,14.441863151689695,41.16644287109375,26.803266525268555,2006.0,22.676127550776933,-114.373319,32.86889,POINT (-114.373319 32.86889),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3800,2006-285,4,12.361286277083405,2006-08-21,8.0,0.0,20.70022311561177,43.25883483886719,29.09502220153809,2006.0,21.58449795539212,-113.83548,32.52912,POINT (-113.83548 32.52912),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3803,2007-024,4,12.117997441808129,2007-01-16,1.0,0.0,35.61051889685712,15.183978080749512,-2.3320930004119877,2007.0,32.267931215432135,-113.542,32.603167,POINT (-113.542 32.603167),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3804,2007-056,7,0.2762586305228393,2007-02-02,2.0,0.0,16.420860719208065,18.373809814453125,4.663317680358887,2007.0,32.167470358816736,-113.867433,32.70235,POINT (-113.867433 32.70235),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3805,2007-091,7,3.4748363495119627,2007-03-01,3.0,0.0,7.616260221427305,19.51301002502441,4.04584550857544,2007.0,18.32603804404696,-114.25121,32.60644,POINT (-114.25121 32.60644),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3806,2007-140,7,0.2738973658710382,2007-04-07,4.0,0.0,16.415418320291415,33.784088134765625,27.90382957458496,2007.0,32.16683084014002,-113.86753,32.70237,POINT (-113.86753 32.70237),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3807,2007-261,0,19.18014339824337,2007-07-18,7.0,0.0,35.545768664327426,44.15514373779297,33.120479583740234,2007.0,15.694983345350176,-113.469,32.324167,POINT (-113.469 32.324167),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3808,2007-262,0,18.929806176589388,2007-07-18,7.0,0.0,35.5151920848368,44.15514373779297,33.120479583740234,2007.0,15.478074008079902,-113.468,32.3205,POINT (-113.468 32.3205),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3809,2007-263,0,18.8265027884754,2007-07-18,7.0,0.0,35.52700164874064,44.15514373779297,33.120479583740234,2007.0,15.38106765523927,-113.468,32.319,POINT (-113.468 32.319),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3810,2007-264,0,15.885435972657742,2007-07-18,7.0,0.0,36.05286167371282,44.15514373779297,33.120479583740234,2007.0,12.598143976407265,-113.469167,32.276333,POINT (-113.469167 32.276333),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3813,2007-443,7,1.214343678398749,2007-12-15,12.0,0.0,12.425058334305684,15.88808822631836,4.626768112182617,2007.0,28.89880050559536,-113.933833,32.672333,POINT (-113.933833 32.672333),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3814,2008-112,0,8.696848206120785,2008-03-08,3.0,6.0,11.829486244290896,27.02670288085937,8.7289457321167,2008.0,12.87244193983011,-114.22065,32.51305,POINT (-114.22065 32.51305),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3817,2009-242,1,20.03827294148364,2009-03-30,3.0,0.0,28.58570475481463,23.242156982421875,13.87656021118164,2009.0,15.72084264029852,-113.7626,32.416017,POINT (-113.7626 32.416017),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3819,2011-180,7,2.5672968828075136,2011-03-02,3.0,6.0,6.588657919541188,24.13594436645508,7.999528884887695,2011.0,18.42559921009992,-114.306,32.624667,POINT (-114.306 32.624667),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3820,2011-351,6,2.6015719095386,2011-05-08,5.0,6.0,6.656531630722395,30.61328125,18.277788162231445,2011.0,18.43781317126233,-114.304833,32.6245,POINT (-114.304833 32.6245),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3821,2011-726,2,10.128863014953907,2011-10-24,10.0,0.0,28.114080142292835,33.31712341308594,20.696992874145508,2011.0,28.589557091353143,-113.675583,32.587817,POINT (-113.675583 32.587817),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3822,2011-727,2,10.090876962023447,2011-10-24,10.0,0.0,28.520272913932597,33.31712341308594,20.696992874145508,2011.0,28.882310291792827,-113.667933,32.589967,POINT (-113.667933 32.589967),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3824,2011-781,2,15.18801047992407,2011-11-17,11.0,0.0,27.251895227175453,25.24272918701172,11.995945930480955,2011.0,22.19495523644677,-113.7246,32.504233,POINT (-113.7246 32.504233),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3826,2011-862,5,11.65681301266052,2011-11-30,11.0,0.0,36.46054814618149,22.942358016967773,8.388982772827148,2011.0,38.92176693084856,-113.3927,32.6595,POINT (-113.3927 32.6595),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3830,2012-726,0,9.726525384383942,2012-09-21,9.0,0.0,42.77595101111094,39.44036865234375,25.502197265625,2012.0,5.065843509952396,-113.650883,32.216683,POINT (-113.650883 32.216683),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3833,2013-379,0,13.883815204405169,2013-06-24,6.0,6.0,41.40910733579661,37.31747817993164,27.985490798950195,2013.0,9.542963156945182,-113.557833,32.256833,POINT (-113.557833 32.256833),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3834,2013-416,4,23.70189287957833,2013-05-19,5.0,0.0,28.75857999083603,33.71263885498047,22.46339225769043,2013.0,29.046417311280496,-113.338417,32.489767,POINT (-113.338417 32.489767),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3836,2013-708,3,4.757867669470569,2013-09-23,9.0,6.0,25.72320426767071,35.784603118896484,21.695825576782227,2013.0,3.316618923535445,-114.04131,32.31066,POINT (-114.04131 32.31066),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3837,2014-244,0,19.370055993092027,2014-03-20,3.0,0.0,30.75470686163158,27.200204849243164,12.51447582244873,2014.0,16.835190547767294,-113.385267,32.315567,POINT (-113.385267 32.315567),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3838,2014-652,0,5.409559508447879,2014-08-20,8.0,0.0,37.8907597109913,35.27315902709961,24.927112579345703,2014.0,2.89413894657542,-113.433283,32.115017,POINT (-113.433283 32.115017),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3841,2015-233,7,3.962737585342054,2015-03-19,3.0,0.0,6.692563899720764,25.08495712280273,17.03822135925293,2015.0,18.1714195765663,-114.2087485,32.5911022,POINT (-114.2087485 32.5911022),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3842,2015-491,7,0.3987746188160757,2015-06-24,6.0,0.0,24.34180598825001,44.45788192749024,28.58123016357422,2015.0,36.14780386384213,-113.7335,32.7225,POINT (-113.7335 32.7225),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3843,2015-695,4,11.06532635171481,2015-09-10,9.0,0.0,32.16129197038844,36.47606658935547,30.10017204284668,2015.0,30.625137416209554,-113.602967,32.596733,POINT (-113.602967 32.596733),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
3845,2015-924,0,17.112765890736977,2015-12-10,12.0,6.0,41.65908695841159,22.488988876342773,9.759081840515137,2015.0,12.469745317202367,-113.57815,32.308417,POINT (-113.57815 32.308417),11,11,1,625679.997,598452.511108,7457059331.65,96,8,Yuma
