,Reporting_year,CORNO,mountains,coverage total,town_distance_miles,road_distance_miles,length,miles,death_counts,az_encounters,az_staffing,total_border_miles,total_unwalled_miles,percent_unwalled_border,town_distance_miles_median
68,1995.0,9.0,0.0,4.0,10.713166080974943,1.4803527547723407,22121.71047204987,13.745793605096509,1.0,248423.0,592.0,13.745793605096509,370.283030046223,0.03712239689564115,10.713166080974943
69,1995.0,10.0,,,,,31063.297973858003,19.30183848946733,0.0,248423.0,592.0,19.301838489467332,370.283030046223,0.05212725651255973,
70,1995.0,11.0,,,,,89886.65062920398,55.85297524635603,0.0,248423.0,592.0,55.85297524635603,370.283030046223,0.15083860375503522,
71,1995.0,12.0,,,,,105087.36800448348,65.29826312108857,0.0,248423.0,592.0,70.9213161607967,370.283030046223,0.1763468963536819,
72,1996.0,1.0,,,,,34091.244753207124,21.183317389064054,0.0,333658.0,876.0,21.183317389064058,370.283030046223,0.05720844778228078,
73,1996.0,2.0,,,,,42229.88084757553,26.240431400275977,0.0,333658.0,876.0,26.240431400275977,370.283030046223,0.07086587629198222,
74,1996.0,3.0,,,,,31572.593932088203,19.61830032611361,0.0,333658.0,876.0,20.681800814391032,370.283030046223,0.052981905013752925,
75,1996.0,4.0,0.0,7.0,0.0,0.1004602164405205,39421.587570105046,24.495438858968555,1.0,333658.0,876.0,24.495438858968555,370.283030046223,0.06615328511250097,0.0
76,1996.0,5.0,6.0,7.0,13.732072922176384,0.0128995931616625,58304.41194386428,36.22868194841799,1.0,333658.0,876.0,36.228681948417986,370.283030046223,0.09784051390066542,13.732072922176384
77,1996.0,6.0,0.8333333333333334,6.166666666666667,6.010566784695139,1.4645875158400157,46337.47309657957,28.792770892289575,6.0,333658.0,876.0,28.792770892289578,370.283030046223,0.07775881840627513,3.3871542281768363
78,1996.0,7.0,4.0,3.0,11.687045383469853,5.643848443326125,84254.16107016541,52.35310849512868,3.0,333658.0,876.0,52.35310849512868,370.283030046223,0.14138673459756812,9.76464143912578
79,1996.0,8.0,,,,,11542.392641138287,7.172110273956126,0.0,333658.0,876.0,7.172110273956126,370.283030046223,0.019369265378056402,
80,1996.0,9.0,0.0,4.0,13.75038981125472,9.549025320716169,22121.71047204987,13.745793605096509,1.0,333658.0,876.0,13.745793605096509,370.283030046223,0.03712239689564115,13.75038981125472
81,1996.0,10.0,,,,,31063.297973858003,19.30183848946733,0.0,333658.0,876.0,19.301838489467332,370.283030046223,0.05212725651255973,
82,1996.0,11.0,,,,,89886.65062920398,55.85297524635603,0.0,333658.0,876.0,55.85297524635603,370.283030046223,0.15083860375503522,
83,1996.0,12.0,,,,,105087.36800448348,65.29826312108857,0.0,333658.0,876.0,70.9213161607967,370.283030046223,0.1763468963536819,
84,1997.0,1.0,,,,,34091.244753207124,21.183317389064054,0.0,302574.0,1050.0,21.183317389064058,370.2207357210457,0.057218073827786035,
85,1997.0,2.0,,,,,42129.62784907912,26.17813707509869,0.0,302574.0,1050.0,26.240431400275977,370.2207357210457,0.07070953771434191,
86,1997.0,3.0,,,,,31572.593932088203,19.61830032611361,0.0,302574.0,1050.0,20.681800814391032,370.2207357210457,0.05299081988993622,
87,1997.0,4.0,0.0,7.0,0.0,0.21921973081978466,39421.587570105046,24.495438858968555,6.0,302574.0,1050.0,24.495438858968555,370.2207357210457,0.06616441624011413,0.0
88,1997.0,5.0,2.0,7.0,0.0,0.02431414687187714,58304.41194386428,36.22868194841799,5.0,302574.0,1050.0,36.228681948417986,370.2207357210457,0.09785697680563095,0.0
89,1997.0,6.0,5.0,7.0,17.03225160576377,0.4423054051861873,46337.47309657957,28.792770892289575,1.0,302574.0,1050.0,28.792770892289578,370.2207357210457,0.07777190231177214,17.03225160576377
90,1997.0,7.0,,,,,84254.16107016541,52.35310849512868,0.0,302574.0,1050.0,52.35310849512868,370.2207357210457,0.14141052470539023,
91,1997.0,8.0,0.0,3.0,25.347563383019047,10.10110352100665,11542.392641138287,7.172110273956126,2.0,302574.0,1050.0,7.172110273956126,370.2207357210457,0.01937252450213965,25.347563383019047
92,1997.0,9.0,1.0,3.5,14.259975837908136,4.037280477616999,22121.71047204987,13.745793605096509,6.0,302574.0,1050.0,13.745793605096509,370.2207357210457,0.037128643208828,15.269861063889238
93,1997.0,10.0,6.0,0.0,12.880817423748304,10.164016436541248,31063.297973858003,19.30183848946733,1.0,302574.0,1050.0,19.301838489467332,370.2207357210457,0.05213602758331424,12.880817423748304
94,1997.0,11.0,0.0,6.0,35.36241701519143,10.544571857900676,89886.65062920398,55.85297524635603,1.0,302574.0,1050.0,55.85297524635603,370.2207357210457,0.15086398425948835,35.36241701519143
95,1997.0,12.0,,,,,105087.36800448348,65.29826312108857,0.0,302574.0,1050.0,70.9213161607967,370.2207357210457,0.17637656895125822,
96,1998.0,1.0,,,,,34091.244753207124,21.183317389064054,0.0,463601.0,1240.0,21.183317389064058,369.8756799816434,0.05727145237047044,
97,1998.0,2.0,0.0,7.0,0.0,0.0880022544271132,41905.37429365855,26.03879237605677,1.0,463601.0,1240.0,26.240431400275977,369.8756799816434,0.0703987685195984,0.0
98,1998.0,3.0,,,,,31436.571852300185,19.53378012425741,0.0,463601.0,1240.0,20.681800814391032,369.8756799816434,0.05281174508479946,
99,1998.0,4.0,0.0,7.0,0.05488632918928105,0.0543899727346583,39421.587570105046,24.495438858968555,2.0,463601.0,1240.0,24.495438858968555,369.8756799816434,0.06622614079461575,0.05488632918928105
100,1998.0,5.0,0.0,7.0,0.0,0.3965460684135922,58109.37419498808,36.10749110991378,1.0,463601.0,1240.0,36.228681948417986,369.8756799816434,0.09762061434183984,0.0
101,1998.0,6.0,5.0,6.0,19.784447606530858,4.708077474289398,46337.47309657957,28.792770892289575,1.0,463601.0,1240.0,28.792770892289578,369.8756799816434,0.07784445544978393,19.784447606530858
102,1998.0,7.0,1.7142857142857142,3.4285714285714284,17.013119726014292,6.223777438663409,84254.16107016541,52.35310849512868,7.0,463601.0,1240.0,52.35310849512868,369.8756799816434,0.14154244609358183,16.07490160619945
103,1998.0,8.0,,,,,11542.392641138287,7.172110273956126,0.0,463601.0,1240.0,7.172110273956126,369.8756799816434,0.019390597063078253,
104,1998.0,9.0,3.0,4.0,17.899435892746865,0.40341625370159884,22121.71047204987,13.745793605096509,2.0,463601.0,1240.0,13.745793605096509,369.8756799816434,0.03716328039134312,17.899435892746865
105,1998.0,10.0,,,,,31063.297973858003,19.30183848946733,0.0,463601.0,1240.0,19.301838489467332,369.8756799816434,0.05218466510267791,
106,1998.0,11.0,,,,,89886.65062920398,55.85297524635603,0.0,463601.0,1240.0,55.85297524635603,369.8756799816434,0.15100472474732043,
107,1998.0,12.0,0.0,6.0,0.0,0.0137476431931927,105087.36800448348,65.29826312108857,1.0,463601.0,1240.0,70.9213161607967,369.8756799816434,0.17654111004089068,0.0
108,1999.0,1.0,,,,,34091.244753207124,21.183317389064054,0.0,563837.0,1556.0,21.183317389064058,369.7218806783992,0.05729527652027244,
109,1999.0,2.0,,,,,41905.37429365855,26.03879237605677,0.0,563837.0,1556.0,26.240431400275977,369.7218806783992,0.07042805345542015,
110,1999.0,3.0,,,,,31189.055866325405,19.37998082101321,0.0,563837.0,1556.0,20.681800814391032,369.7218806783992,0.05241772757796499,
111,1999.0,4.0,0.0,7.0,0.0,0.1004602164405205,39421.587570105046,24.495438858968555,1.0,563837.0,1556.0,24.495438858968555,369.7218806783992,0.06625368997372323,0.0
112,1999.0,5.0,3.75,7.0,6.103496579243518,2.296179253976716,58109.37419498808,36.10749110991378,4.0,563837.0,1556.0,36.228681948417986,369.7218806783992,0.09766122319744908,7.3236356775844165
113,1999.0,6.0,3.0,5.0,19.06402765533556,1.3671159284347105,46337.47309657957,28.792770892289575,2.0,563837.0,1556.0,28.792770892289578,369.7218806783992,0.07787683769069331,19.06402765533556
114,1999.0,7.0,2.5714285714285716,4.0,13.090801498364614,3.671507633367916,84254.16107016541,52.35310849512868,7.0,563837.0,1556.0,52.35310849512868,369.7218806783992,0.1416013258373198,12.13343474387744
115,1999.0,8.0,0.0,0.0,35.99117586351384,12.695668476348429,11542.392641138287,7.172110273956126,1.0,563837.0,1556.0,7.172110273956126,369.7218806783992,0.01939866328927054,35.99117586351384
116,1999.0,9.0,1.2,3.8,10.872761160505814,3.321462702755453,22121.71047204987,13.745793605096509,5.0,563837.0,1556.0,13.745793605096509,369.7218806783992,0.0371787398134903,8.842263555883813
117,1999.0,10.0,6.0,0.0,24.52250576405824,5.299653513058491,31063.297973858003,19.30183848946733,1.0,563837.0,1556.0,19.301838489467332,369.7218806783992,0.05220637321775646,24.52250576405824
118,1999.0,11.0,,,,,89886.65062920398,55.85297524635603,0.0,563837.0,1556.0,55.85297524635603,369.7218806783992,0.15106754067103612,
119,1999.0,12.0,0.0,7.0,0.0,0.0081307579837028,105087.36800448348,65.29826312108857,1.0,563837.0,1556.0,70.9213161607967,369.7218806783992,0.17661454875560353,0.0
120,2000.0,1.0,,,,,34091.244753207124,21.183317389064054,0.0,725093.0,1861.0,21.183317389064058,369.2805758751096,0.057363746627789695,
121,2000.0,2.0,,,,,41905.37429365855,26.03879237605677,0.0,725093.0,1861.0,26.240431400275977,369.2805758751096,0.07051221774757811,
122,2000.0,3.0,,,,,30478.844628708885,18.93867601772364,0.0,725093.0,1861.0,20.681800814391032,369.2805758751096,0.05128532951629897,
123,2000.0,4.0,1.263157894736842,6.7368421052631575,2.8479682243203857,0.46557118358585825,39421.587570105046,24.495438858968555,19.0,725093.0,1861.0,24.495438858968555,369.2805758751096,0.06633286573744104,0.0
124,2000.0,5.0,3.0,6.777777777777778,5.719362488475176,0.974805965522546,58109.37419498808,36.10749110991378,9.0,725093.0,1861.0,36.228681948417986,369.2805758751096,0.09777793219788876,1.8420198103082912
125,2000.0,6.0,2.7142857142857144,5.928571428571429,17.157417802976788,0.7576540814489479,46337.47309657957,28.792770892289575,14.0,725093.0,1861.0,28.792770892289578,369.2805758751096,0.0779699035727979,16.48312487417067
126,2000.0,7.0,2.4705882352941178,3.0588235294117645,13.110767386091668,1.8860212676665364,84254.16107016541,52.35310849512868,17.0,725093.0,1861.0,52.35310849512868,369.2805758751096,0.1417705449875448,14.805933767475697
127,2000.0,8.0,2.125,2.875,30.975189715186037,7.846176450861962,11542.392641138287,7.172110273956126,8.0,725093.0,1861.0,7.172110273956126,369.2805758751096,0.019421845454394352,29.85917273311101
128,2000.0,9.0,3.6,3.2,8.087428222606322,2.7246778475848186,22121.71047204987,13.745793605096509,5.0,725093.0,1861.0,13.745793605096509,369.2805758751096,0.03722316986893274,5.186726608160407
129,2000.0,10.0,0.0,0.0,19.21858391999169,12.892712382411998,31063.297973858003,19.30183848946733,1.0,725093.0,1861.0,19.301838489467332,369.2805758751096,0.05226876188580034,19.21858391999169
130,2000.0,11.0,,,,,89886.65062920398,55.85297524635603,0.0,725093.0,1861.0,55.85297524635603,369.2805758751096,0.15124807232007095,
131,2000.0,12.0,0.0,7.0,4.586540987601531,1.751220649157323,105087.36800448348,65.29826312108857,1.0,725093.0,1861.0,70.9213161607967,369.2805758751096,0.17682561008346237,4.586540987601531
132,2001.0,1.0,,,,,34091.244753207124,21.183317389064054,0.0,528060.0,2009.0,21.183317389064058,369.2805758751096,0.057363746627789695,
133,2001.0,2.0,,,,,41905.37429365855,26.03879237605677,0.0,528060.0,2009.0,26.240431400275977,369.2805758751096,0.07051221774757811,
134,2001.0,3.0,,,,,30478.844628708885,18.93867601772364,0.0,528060.0,2009.0,20.681800814391032,369.2805758751096,0.05128532951629897,
135,2001.0,4.0,0.0,7.0,0.0,0.051882776647193075,39421.587570105046,24.495438858968555,4.0,528060.0,2009.0,24.495438858968555,369.2805758751096,0.06633286573744104,0.0
136,2001.0,5.0,2.5,7.0,6.7233118359261566,0.841164883318504,58109.37419498808,36.10749110991378,4.0,528060.0,2009.0,36.228681948417986,369.2805758751096,0.09777793219788876,5.660295548453261
137,2001.0,6.0,1.6666666666666667,6.666666666666667,15.163452518791571,4.215988869075577,46337.47309657957,28.792770892289575,3.0,528060.0,2009.0,28.792770892289578,369.2805758751096,0.0779699035727979,12.414057344052251
138,2001.0,7.0,2.896551724137931,3.7241379310344827,11.226764575783555,3.1685214433754547,84254.16107016541,52.35310849512868,29.0,528060.0,2009.0,52.35310849512868,369.2805758751096,0.1417705449875448,10.09543729946961
139,2001.0,8.0,2.4,2.4,24.315595719563035,3.7625518806173046,11542.392641138287,7.172110273956126,5.0,528060.0,2009.0,7.172110273956126,369.2805758751096,0.019421845454394352,23.579841194718973
140,2001.0,9.0,4.0,2.9444444444444446,15.15189625041039,4.068314730296389,22121.71047204987,13.745793605096509,18.0,528060.0,2009.0,13.745793605096509,369.2805758751096,0.03722316986893274,15.186055889444958
141,2001.0,10.0,6.0,0.0,25.253289220702143,6.286287159014662,31063.297973858003,19.30183848946733,1.0,528060.0,2009.0,19.301838489467332,369.2805758751096,0.05226876188580034,25.253289220702143
142,2001.0,11.0,0.0,0.07142857142857142,26.36069184051948,22.102221806604124,89886.65062920398,55.85297524635603,14.0,528060.0,2009.0,55.85297524635603,369.2805758751096,0.15124807232007095,26.315460663335333
143,2001.0,12.0,,,,,105087.36800448348,65.29826312108857,0.0,528060.0,2009.0,70.9213161607967,369.2805758751096,0.17682561008346237,
144,2002.0,1.0,5.0,1.0,5.629166566328707,1.339606710764184,34091.244753207124,21.183317389064054,1.0,376302.0,1949.0,21.183317389064058,368.82328575718105,0.057434869779372684,5.629166566328707
145,2002.0,2.0,,,,,41905.37429365855,26.03879237605677,0.0,376302.0,1949.0,26.240431400275977,368.82328575718105,0.07059964319389449,
146,2002.0,3.0,,,,,29742.9075208802,18.481385899795097,0.0,376302.0,1949.0,20.681800814391032,368.82328575718105,0.05010905388431067,
147,2002.0,4.0,0.0,7.0,0.0,0.04498888311277246,39421.587570105046,24.495438858968555,5.0,376302.0,1949.0,24.495438858968555,368.82328575718105,0.06641510936241538,0.0
148,2002.0,5.0,3.3333333333333335,7.0,1.4863541760020909,0.8397712646702971,58109.37419498808,36.10749110991378,3.0,376302.0,1949.0,36.228681948417986,368.82328575718105,0.09789916337789353,2.033988492988493
149,2002.0,6.0,1.608695652173913,5.913043478260869,18.610070764679712,1.20757291552405,46337.47309657957,28.792770892289575,23.0,376302.0,1949.0,28.792770892289578,368.82328575718105,0.07806657552323207,21.146218943415395
150,2002.0,7.0,2.511627906976744,3.046511627906977,11.986100508382286,2.5438468585705194,84254.16107016541,52.35310849512868,86.0,376302.0,1949.0,52.35310849512868,368.82328575718105,0.14194632095327064,10.662713845672847
151,2002.0,8.0,1.3333333333333333,2.888888888888889,24.722720689473736,4.431246450853312,11542.392641138287,7.172110273956126,9.0,376302.0,1949.0,7.172110273956126,368.82328575718105,0.019445925869978734,22.899740897742262
152,2002.0,9.0,1.125,3.875,13.986834364941924,1.639325861304692,22121.71047204987,13.745793605096509,16.0,376302.0,1949.0,13.745793605096509,368.82328575718105,0.03726932147702357,14.663379493909886
153,2002.0,10.0,4.8,0.8,16.321412132311064,12.485726902220815,31063.297973858003,19.30183848946733,5.0,376302.0,1949.0,19.301838489467332,368.82328575718105,0.05233356795746056,14.083162740599867
154,2002.0,11.0,,,,,89886.65062920398,55.85297524635603,0.0,376302.0,1949.0,55.85297524635603,368.82328575718105,0.15143559911541882,
155,2002.0,12.0,,,,,105087.36800448348,65.29826312108857,0.0,376302.0,1949.0,70.9213161607967,368.82328575718105,0.1770448495057289,
156,2003.0,1.0,,,,,34091.244753207124,21.183317389064054,0.0,403901.0,2196.0,21.183317389064058,368.82328575718105,0.057434869779372684,
157,2003.0,2.0,0.0,7.0,0.535278312073465,0.4942640130912507,41905.37429365855,26.03879237605677,1.0,403901.0,2196.0,26.240431400275977,368.82328575718105,0.07059964319389449,0.535278312073465
158,2003.0,3.0,5.0,7.0,6.847450786314978,0.0016641224286307,29742.9075208802,18.481385899795097,1.0,403901.0,2196.0,20.681800814391032,368.82328575718105,0.05010905388431067,6.847450786314978
159,2003.0,4.0,0.8,6.333333333333333,1.4065725491166816,0.24823581441319625,39421.587570105046,24.495438858968555,15.0,403901.0,2196.0,24.495438858968555,368.82328575718105,0.06641510936241538,0.0
160,2003.0,5.0,2.625,6.375,7.01525537372066,1.8001293328759724,58109.37419498808,36.10749110991378,8.0,403901.0,2196.0,36.228681948417986,368.82328575718105,0.09789916337789353,4.365482256377826
161,2003.0,6.0,3.3333333333333335,5.533333333333333,19.30882699705357,2.8752483098462167,46337.47309657957,28.792770892289575,15.0,403901.0,2196.0,28.792770892289578,368.82328575718105,0.07806657552323207,20.75459546981543
162,2003.0,7.0,2.276315789473684,3.4078947368421053,14.842957630124165,3.884878630668655,84254.16107016541,52.35310849512868,76.0,403901.0,2196.0,52.35310849512868,368.82328575718105,0.14194632095327064,14.627477941508005
163,2003.0,8.0,2.1818181818181817,2.5454545454545454,29.71426514132082,6.389664131597393,11542.392641138287,7.172110273956126,11.0,403901.0,2196.0,7.172110273956126,368.82328575718105,0.019445925869978734,27.219543625882157
164,2003.0,9.0,2.4705882352941178,2.8823529411764706,10.675429625698055,2.4084060330580113,22121.71047204987,13.745793605096509,17.0,403901.0,2196.0,13.745793605096509,368.82328575718105,0.03726932147702357,4.174370764374326
165,2003.0,10.0,1.2,2.4,24.365476044856507,13.098562482419652,31063.297973858003,19.30183848946733,10.0,403901.0,2196.0,19.301838489467332,368.82328575718105,0.05233356795746056,25.524311287673815
166,2003.0,11.0,0.0,2.0,25.07016643704496,22.650053423987632,89886.65062920398,55.85297524635603,1.0,403901.0,2196.0,55.85297524635603,368.82328575718105,0.15143559911541882,25.07016643704496
167,2003.0,12.0,0.0,7.0,4.876426459750813,3.939793143781941,105087.36800448348,65.29826312108857,1.0,403901.0,2196.0,70.9213161607967,368.82328575718105,0.1770448495057289,4.876426459750813
168,2004.0,1.0,,,,,34091.244753207124,21.183317389064054,0.0,589831.0,2435.0,21.183317389064058,368.82328575718105,0.057434869779372684,
